"Range","REF","PropertyName","PropertyDescription","PropertyDescriptionShort","PropertyFilter","PropertyFilterShort","Source","SectorCount","PublicCount","Type","Subtype","Year","YearDesc","File","Field","DataType","DataTypeAlt","RecordFilterBy","Filter","FilterValue","Filter2","Filter2Value","Filter3","Filter3Value","Filter4","Filter4Value","Filter5","Filter5Value","ShouldBeNormalised","NormalisedLookup","CompoundFields","ReturnMultipleRecords","IgnoreMapping"
"England","","GpsExpected_Mob_Cohort_Eng_Previous2_Num","EnglandPerformance GpsExpected_Mob_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","GpsExpected_Mob_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","GpsHigher_Tot_Cohort_Eng_Previous2_Num","EnglandPerformance GpsHigher_Tot_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","GpsHigher_Tot_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","GpsHigher_Boy_Cohort_Eng_Previous2_Num","EnglandPerformance GpsHigher_Boy_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","GpsHigher_Boy_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","GpsHigher_Grl_Cohort_Eng_Previous2_Num","EnglandPerformance GpsHigher_Grl_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","GpsHigher_Grl_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","GpsHigher_Dis_Cohort_Eng_Previous2_Num","EnglandPerformance GpsHigher_Dis_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","GpsHigher_Dis_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","GpsHigher_NDi_Cohort_Eng_Previous2_Num","EnglandPerformance GpsHigher_NDi_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","GpsHigher_NDi_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","GpsHigher_SENEHC_Cohort_Eng_Previous2_Num","EnglandPerformance GpsHigher_SENEHC_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","GpsHigher_SENEHC_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","GpsHigher_SENSup_Cohort_Eng_Previous2_Num","EnglandPerformance GpsHigher_SENSup_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","GpsHigher_SENSup_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","GpsHigher_NoSEN_Cohort_Eng_Previous2_Num","EnglandPerformance GpsHigher_NoSEN_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","GpsHigher_NoSEN_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","GpsHigher_EFL_Cohort_Eng_Previous2_Num","EnglandPerformance GpsHigher_EFL_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","GpsHigher_EFL_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","GpsHigher_EAL_Cohort_Eng_Previous2_Num","EnglandPerformance GpsHigher_EAL_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","GpsHigher_EAL_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","GpsHigher_NMo_Cohort_Eng_Previous2_Num","EnglandPerformance GpsHigher_NMo_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","GpsHigher_NMo_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","GpsHigher_Mob_Cohort_Eng_Previous2_Num","EnglandPerformance GpsHigher_Mob_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","GpsHigher_Mob_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","ScienceExpected_Tot_Cohort_Eng_Previous2_Num","EnglandPerformance ScienceExpected_Tot_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","ScienceExpected_Tot_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","ScienceExpected_Boy_Cohort_Eng_Previous2_Num","EnglandPerformance ScienceExpected_Boy_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","ScienceExpected_Boy_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","ScienceExpected_Grl_Cohort_Eng_Previous2_Num","EnglandPerformance ScienceExpected_Grl_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","ScienceExpected_Grl_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","ScienceExpected_Dis_Cohort_Eng_Previous2_Num","EnglandPerformance ScienceExpected_Dis_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","ScienceExpected_Dis_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","ScienceExpected_NDi_Cohort_Eng_Previous2_Num","EnglandPerformance ScienceExpected_NDi_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","ScienceExpected_NDi_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","ScienceExpected_SENEHC_Cohort_Eng_Previous2_Num","EnglandPerformance ScienceExpected_SENEHC_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","ScienceExpected_SENEHC_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","ScienceExpected_SENSup_Cohort_Eng_Previous2_Num","EnglandPerformance ScienceExpected_SENSup_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","ScienceExpected_SENSup_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","ScienceExpected_NoSEN_Cohort_Eng_Previous2_Num","EnglandPerformance ScienceExpected_NoSEN_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","ScienceExpected_NoSEN_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","ScienceExpected_EFL_Cohort_Eng_Previous2_Num","EnglandPerformance ScienceExpected_EFL_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","ScienceExpected_EFL_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","ScienceExpected_EAL_Cohort_Eng_Previous2_Num","EnglandPerformance ScienceExpected_EAL_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","ScienceExpected_EAL_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","ScienceExpected_NMo_Cohort_Eng_Previous2_Num","EnglandPerformance ScienceExpected_NMo_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","ScienceExpected_NMo_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","ScienceExpected_Mob_Cohort_Eng_Previous2_Num","EnglandPerformance ScienceExpected_Mob_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","ScienceExpected_Mob_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsOverall_Tot_Cohort_Eng_Previous2_Num","EnglandPerformance AbsOverall_Tot_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsOverall_Tot_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsOverall_Boy_Cohort_Eng_Previous2_Num","EnglandPerformance AbsOverall_Boy_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsOverall_Boy_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsOverall_Grl_Cohort_Eng_Previous2_Num","EnglandPerformance AbsOverall_Grl_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsOverall_Grl_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsOverall_Dis_Cohort_Eng_Previous2_Num","EnglandPerformance AbsOverall_Dis_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsOverall_Dis_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsOverall_NDi_Cohort_Eng_Previous2_Num","EnglandPerformance AbsOverall_NDi_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsOverall_NDi_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsOverall_SENEHC_Cohort_Eng_Previous2_Num","EnglandPerformance AbsOverall_SENEHC_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsOverall_SENEHC_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsOverall_SENSup_Cohort_Eng_Previous2_Num","EnglandPerformance AbsOverall_SENSup_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsOverall_SENSup_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsOverall_NoSEN_Cohort_Eng_Previous2_Num","EnglandPerformance AbsOverall_NoSEN_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsOverall_NoSEN_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsOverall_EFL_Cohort_Eng_Previous2_Num","EnglandPerformance AbsOverall_EFL_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsOverall_EFL_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsOverall_EAL_Cohort_Eng_Previous2_Num","EnglandPerformance AbsOverall_EAL_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsOverall_EAL_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsOverall_NMo_Cohort_Eng_Previous2_Num","EnglandPerformance AbsOverall_NMo_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsOverall_NMo_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsOverall_Mob_Cohort_Eng_Previous2_Num","EnglandPerformance AbsOverall_Mob_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsOverall_Mob_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsPersistent_Tot_Cohort_Eng_Previous2_Num","EnglandPerformance AbsPersistent_Tot_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsPersistent_Tot_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsPersistent_Boy_Cohort_Eng_Previous2_Num","EnglandPerformance AbsPersistent_Boy_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsPersistent_Boy_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsPersistent_Grl_Cohort_Eng_Previous2_Num","EnglandPerformance AbsPersistent_Grl_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsPersistent_Grl_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsPersistent_Dis_Cohort_Eng_Previous2_Num","EnglandPerformance AbsPersistent_Dis_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsPersistent_Dis_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsPersistent_NDi_Cohort_Eng_Previous2_Num","EnglandPerformance AbsPersistent_NDi_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsPersistent_NDi_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsPersistent_SENEHC_Cohort_Eng_Previous2_Num","EnglandPerformance AbsPersistent_SENEHC_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsPersistent_SENEHC_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsPersistent_SENSup_Cohort_Eng_Previous2_Num","EnglandPerformance AbsPersistent_SENSup_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsPersistent_SENSup_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsPersistent_NoSEN_Cohort_Eng_Previous2_Num","EnglandPerformance AbsPersistent_NoSEN_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsPersistent_NoSEN_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsPersistent_EFL_Cohort_Eng_Previous2_Num","EnglandPerformance AbsPersistent_EFL_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsPersistent_EFL_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsPersistent_EAL_Cohort_Eng_Previous2_Num","EnglandPerformance AbsPersistent_EAL_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsPersistent_EAL_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsPersistent_NMo_Cohort_Eng_Previous2_Num","EnglandPerformance AbsPersistent_NMo_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsPersistent_NMo_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"England","","AbsPersistent_Mob_Cohort_Eng_Previous2_Num","EnglandPerformance AbsPersistent_Mob_Cohort_Eng_Previous2_Num","","","","EES","","","KS2_Performance","Performance","2023-2024","Previous2","EnglandPerformance","AbsPersistent_Mob_Cohort_Eng_Previous2_Num","double","number","Id","","","","","","","","","","","No","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","",""," LA Absence - Current (2025-26) ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LA","","Id","LAAbsence Id","","","","EES","","","PupilAbsence","Absence","Current","Current","LAAbsence","Id","string","text","Id","","","","","","","","","","","No","","","",""
"LA","","Abs_Persistent_LA_Current_Pct","LAAbsence Abs_Persistent_LA_Current_Pct","","","","EES","","","PupilAbsence","Absence","2025-2026","Current","LAAbsence","Abs_Persistent_LA_Current_Pct","double","percentage","Id","","","","","","","","","","","No","","","",""
